state,year,mort_count,mort_rate,inc_count,inc_rate
Pennsylvania,1991,355.39334768721443,5.6445298181863,1651.3772626375626,26.22797601781
Minnesota,1991,71.7297783783711,3.13121319721064,373.4040897350234,16.30017323493
Mississippi,1991,81.00925748518016,5.886940635215005,373.3078207194395,27.12826962571
Missouri,1992,139.05471376227348,5.092350970564,688.1866115349691,25.20222194819
Montana,1991,16.25844317242899,3.930685527586428,77.23757819976433,18.67316738729
Delaware,1992,20.14275860365577,5.588321339462818,99.98131608229752,27.738391409250003
Missouri,1991,144.7287925350364,5.328502890976448,704.5503440705946,25.93954167281
South Carolina,1992,103.6048140505078,5.5139992844597,478.70029114254345,25.47712755455
Hawaii,1992,20.992571014689624,3.6991464045097056,141.18143208833888,24.87788592105
Alaska,1992,6.625377924673805,2.3957732905969413,46.97240345814235,16.985480810240002
Texas,1992,430.5468933960786,4.720897476829649,2373.302147886622,26.02298679555
Montana,1992,16.833979987925797,4.033613736925442,81.52101974273192,19.53336675689
Utah,1992,23.984659563108405,2.598277432479884,173.54736785586064,18.80052573519
New Hampshire,1992,25.525789021787222,4.327444840236145,132.3003504027962,22.42917812347
Arizona,1992,76.16881144237054,3.775046059165345,404.3163087568964,20.038551989
Tennessee,1991,136.23983839930472,5.221311507544377,647.9324762449951,24.831630263780003
Iowa,1992,62.06527668667306,4.269249855762208,311.6768430075253,21.43914259452
Arkansas,1992,72.12330933290258,5.722185259615463,330.45896935665,26.21825677233
Vermont,1992,12.702321969739357,4.284940444640393,56.61800838143567,19.09924772703
Maryland,1994,123.51943481590048,4.704713183917807,626.0636826816376,23.84604549295
Idaho,1992,17.93916770159314,3.3575528971205184,88.04810216080978,16.47936879868
Arkansas,1994,75.68877402434057,5.898513354783535,355.1069205362321,27.67389140806
New Jersey,1992,223.42728084098044,5.404206350978384,712.077097977121,17.223552830200003
Connecticut,1994,70.27195741933788,4.040141476583553,398.2488765223898,22.89649901794
Rhode Island,1994,21.654225795166912,4.019526212307234,106.373294256636,19.74534894936
New Mexico,1992,30.722687243740324,3.783551886990114,222.7160774603941,27.427868807600003
West Virginia,1992,60.64580188906123,6.47845301593438,273.52244903972166,29.2188787964
Massachusetts,1994,122.54303484131624,3.798882180930692,643.678007212118,19.95427088142
Delaware,1994,20.714698146194856,5.591693769888263,101.9477858718396,27.51962857919
Wisconsin,1992,96.64038605050705,3.7603249300651016,494.7157376529752,19.24963255651
South Carolina,1994,102.42921677063612,5.335742065182411,477.2956076609557,24.86327955651
North Dakota,1992,12.508964969449268,3.8742337620648057,59.58068021882722,18.45312409414
Kansas,1992,58.03178081202525,4.474524239063627,298.3901265775733,23.00728730681
Kentucky,1992,112.21851033393324,5.738798472558467,411.9846864970918,21.06869074051
Alaska,1994,6.493833070709997,2.278364094670442,44.47513494469339,15.604120010509998
Missouri,1994,146.49049731745853,5.313668700498757,701.9325730375198,25.46129074247
Ohio,1992,286.94274421712,4.998906709118568,1409.5094455749334,24.55544308421
Texas,1994,429.7474339225311,4.548522473954672,2306.398459025661,24.41132720448
Hawaii,1994,20.581871690221387,3.5631657799922616,139.24669163384786,24.1066047867
Colorado,1992,56.53859457235806,3.1919301581753965,322.2581721923809,18.19333477104
Arizona,1994,84.12473386929706,3.914885932044662,445.7268650174782,20.74264907752
Pennsylvania,1992,351.26405983887275,5.576837220462045,1643.5740559295657,26.09417249774
Minnesota,1992,71.00828750916878,3.07522094272164,383.2415220787602,16.59739160256
Mississippi,1992,86.70432567220799,6.26238452234993,413.36553818124094,29.85611073391
Alabama,1992,132.91926356069254,6.121332085180174,637.436948319927,29.35588972962
Florida,1992,394.6563401299889,5.541955760636611,1592.2828224065206,22.35960774706
New Hampshire,1994,24.821840398649652,4.136455322860767,124.77445283616557,20.79313786979
Utah,1994,25.081699381186805,2.598709551316844,177.1906746218846,18.35868820314
Georgia,1992,158.98295940626434,4.475511335069536,829.9157872743104,23.36286559874
Nevada,1992,30.7174560695198,4.567683285074249,161.22585412026814,23.97427174048
Tennessee,1992,144.31635051016136,5.469168013975258,686.6072807186391,26.0204097775
North Carolina,1992,177.19205135067216,4.924408845483706,875.78823812524,24.33934995232
Indiana,1992,147.57086732585643,5.030418477407185,736.2137906566935,25.09616920298
Idaho,1994,19.210958750243183,3.448452044442336,92.5714886032126,16.61699154534
Vermont,1994,12.503727018915448,4.17662285739704,56.98179652826555,19.03364280709
Montana,1994,16.586087040227607,3.891319337946277,79.2629372345446,18.59615228686
Washington,1992,86.42671640618235,3.321847041438513,575.0839235904095,22.10359145405
Iowa,1994,62.28578762685998,4.285561477496585,300.0837932273424,20.64720690345
Maine,1992,30.60724471118224,4.737161860536099,147.25643312071642,22.79125629505
Idaho,1995,19.61517301640688,3.439759308484342,91.87987511426844,16.1122542953
West Virginia,1994,60.276303877022336,6.491783225378247,261.0092441212952,28.11080513682
New Hampshire,1995,24.45233613442373,4.046459680670565,123.68342869265578,20.46757432993
Maine,1994,32.03284685715808,4.950263155224209,158.96391996393658,24.56582268558
Colorado,1994,62.82301197333957,3.382379024043432,357.05860570069365,19.22396746575
Alabama,1994,134.72061006049458,6.12846253727077,623.744753811115,28.37425064237
Pennsylvania,1994,327.6844183509558,5.205472710179802,1507.5442163507212,23.94828633321
North Dakota,1994,12.403592368122744,3.866806942275855,57.036206858681766,17.78097780841
Minnesota,1994,73.29002955881013,3.126839573142254,399.9378957924407,17.062916291489998
Kansas,1994,57.24088252752479,4.375469190557355,282.4893022627559,21.59336446495
Mississippi,1994,89.27369816577152,6.3617494760838325,417.4935222786947,29.7510829191
Florida,1994,395.9578995655713,5.355849563046929,1601.7930789551851,21.66635082019
Georgia,1994,170.30019863904454,4.599365142803085,824.8062799157144,22.27587098386
Vermont,1995,12.58741964854446,4.18682208356108,57.46619547348168,19.11438110307
Tennessee,1994,155.92494033568158,5.772417885280989,731.4025050952966,27.076880021
Wisconsin,1994,98.1273135093511,3.7815332780506288,510.8982374756421,19.68849057023
Nevada,1994,34.12806861819721,4.5819217124024645,176.4280847347197,23.68665162881
Indiana,1994,146.6061017413547,4.956673463316098,722.1110211927415,24.41418531562
Iowa,1995,61.88811602943775,4.255963363925408,297.4279972830895,20.45372748526
Alaska,1995,6.936760925579427,2.403564825331238,47.31831306621464,16.39563970852
Washington,1994,92.03253724223246,3.418125302103602,584.2888772893992,21.70072297305
New Jersey,1995,237.5336277081356,5.6394915912448935,740.5279638107804,17.58151578488
North Carolina,1994,179.58129636873556,4.837589133286556,848.4657792674011,22.85610426445
New Jersey,1994,232.6866090027958,5.5556214874502015,742.0445935821436,17.717043995
Kentucky,1994,117.16946334074945,5.9279958056044615,425.4456368349891,21.5247205096
New Mexico,1995,33.00020699617281,3.8665031900329057,226.4754672354753,26.53523102542
California,1994,638.5455528717937,3.952973161801456,3308.6019379918034,20.48219520932
West Virginia,1995,59.2440653226148,6.397856137400379,263.9472398059237,28.504061275100003
Arizona,1995,87.53973320358817,3.94763103165829,470.5606519349205,21.22007645985
District of Columbia,1994,26.185063405479497,8.187378037553012,99.89403738057244,31.234228272330004
Michigan,1994,220.4996797393429,4.454805766139836,1013.4501052272328,20.47496566796
Oklahoma,1994,85.24055636053922,5.0749130391229365,423.7534871186934,25.22874308863
Oregon,1994,63.094023123370256,4.03513907426466,326.28037200035374,20.86705860632
Illinois,1994,310.8841586412859,5.107249040882033,1536.507144033288,25.24195723567
New Mexico,1994,31.169991588670705,3.713285109218232,220.7745579251205,26.300901497050003
Nebraska,1994,33.38517694816741,3.9917776496981743,169.72884973704583,20.29403138827
South Dakota,1994,12.49450141459432,3.4274375158264734,57.52994538175784,15.78136546165
Louisiana,1994,125.43216482386984,5.555197177525937,424.174640513848,18.78604079798
Virginia,1994,154.218291777822,4.548293400033469,793.658201847963,23.40701819306
New York,1994,501.6156333743248,5.175301902185955,2482.370760750296,25.61127936468
Kansas,1995,56.41827322160637,4.294631935157503,277.6343922392901,21.13388905976
Wyoming,1994,7.920786673294201,3.4215731218234784,41.73350981769696,18.02778705719
Wisconsin,1995,97.62576207361448,3.744319469923786,494.7979290930141,18.97738343065
North Dakota,1995,12.01847718132438,3.757546964567031,53.16688876531675,16.622495386180002
Arkansas,1995,76.73595666993968,5.919584938724976,349.96170922376365,26.99683633269
Kentucky,1995,116.40251157782056,5.854516486581806,426.99387708998114,21.47584840917
Ohio,1995,294.8426053327901,5.122774559421526,1475.3507561451977,25.63364040035
Maryland,1995,122.71298149390373,4.634307995127703,623.2775272996493,23.53834119898
Ohio,1994,292.4233672867928,5.083143584392829,1436.6584747434158,24.97317973119
Connecticut,1995,70.26026629891803,4.038002003797367,378.0141023686255,21.72524789948
Delaware,1995,20.69173376522995,5.509287667813625,104.86267081448965,27.92026157339
Connecticut,1997,68.14587413988792,3.915380662281032,345.2483879113884,19.83654738857
Massachusetts,1997,123.06777996196902,3.794551400747095,606.2334758588858,18.69200927904
Rhode Island,1997,20.887961341491675,3.868932218509173,96.00826711569104,17.7829454878
Massachusetts,1995,127.07500058006585,3.931435594883159,654.0666216466695,20.23545769056
Rhode Island,1995,21.79120318225189,4.039865600057935,102.9395362870908,19.08393437728
Delaware,1997,21.31042737050232,5.518669579080871,104.80539808633004,27.14100248139
South Carolina,1997,103.74733047761,5.229923127678347,477.0671295222022,24.04904687819
Missouri,1997,138.8629190305018,4.966959853962045,639.9561369534711,22.89046249882
South Carolina,1995,102.42125627984096,5.279187635900267,481.7151163417837,24.82946000261
Missouri,1995,144.55594013536157,5.220135118688111,679.2763780596426,24.52970436969
Hawaii,1995,21.14343042144357,3.631482401224532,145.62356450706253,25.011523729590003
Hawaii,1997,20.925194689852454,3.542209678777473,138.34812016664122,23.41952166077
Alaska,1997,7.296054857449842,2.4742827900528988,48.78623445560135,16.54468650022
Texas,1997,425.281171897024,4.26447995283347,2211.452245431715,22.17519700019
Montana,1997,16.723581933499855,3.7908226147653865,74.09303528437766,16.79505950755
Texas,1995,445.49497663083633,4.632136021409766,2360.130925421829,24.54000167985
Idaho,1997,19.2113057290932,3.2061423216590432,92.35088602993297,15.41228317942
Montana,1995,16.61562103653839,3.85403746834147,77.56820142579883,17.99215051844
Arizona,1997,86.82469072408999,3.680759608359803,445.3322278143624,18.87897167003
Utah,1997,25.109850771283707,2.4169349221933456,181.66712860704385,17.48626988445
Utah,1995,23.9272167655639,2.4206984418875632,175.28592435414933,17.73354452907
New Hampshire,1997,24.285648167565057,3.969934155526017,120.58536894316376,19.71188792331
Vermont,1997,12.744329295452417,4.204875777654918,57.63914213431393,19.01751178791
Iowa,1997,57.85988381339912,3.967740745997962,269.1744389916293,18.45863349488
West Virginia,1997,59.66170852191178,6.46753737847155,253.1736898114308,27.44491136219
New Jersey,1997,227.43945147976817,5.345126976550779,729.5023635519918,17.14426735339
Arkansas,1997,80.2621970772925,6.057396582920787,360.277163809686,27.19015601907
Kansas,1997,55.55269458635634,4.192568247595242,268.2671986938636,20.2461563294
New Mexico,1997,32.980858662695475,3.7386265528509632,229.0343600305358,25.96275459904
North Dakota,1997,12.254753691997724,3.851559973377901,54.81581669397997,17.22812312616
Kentucky,1997,110.0971519552844,5.46508662392046,399.1580659010563,19.8137133254
Wisconsin,1997,97.8349564948462,3.715478824315369,492.90239365163313,18.71895763722
Iowa,1998,59.34288770263607,4.060828094340451,276.5185470230659,18.92213756068
Maryland,1997,121.75729036159588,4.527452302723579,603.1374904516668,22.42720917897
Alaska,1998,7.262381245371105,2.437815477116144,46.54686749437776,15.62472006842
Ohio,1997,283.0956034096499,4.915007307667844,1332.466060519989,23.13381184941
Connecticut,1998,66.99667163574998,3.847691600097371,326.3696827054016,18.74376526492
Maryland,1998,117.72391133138508,4.344253929989295,567.5916704169354,20.94529749268
Missouri,1998,140.69729963775035,5.007119414722738,626.0805179172324,22.280881896910003
Hawaii,1998,21.59201749405913,3.6285784153906633,135.5929013324171,22.78663747796
New Hampshire,1998,24.94026664109273,4.053522669257518,122.05764294143216,19.83793636769
West Virginia,1998,58.86511390112944,6.38891039216798,246.82637241009425,26.789238502120003
North Dakota,1998,11.949191359648058,3.763376386411516,54.66139567398323,17.21550852574
Rhode Island,1998,20.42167887446973,3.783675963363257,92.9588675700241,17.223179101390002
New Mexico,1998,32.36380528860857,3.6091145529045336,214.6179612132388,23.93355170141
Kansas,1998,54.86279880651243,4.120472809825565,255.0547676243253,19.15589904041
Arizona,1998,86.7827324798995,3.570298344283869,431.4003660000303,17.74809306459
Texas,1998,429.42975298077937,4.2271395375528895,2215.166007967682,21.8052329852
Kentucky,1998,108.7664605617682,5.360812431394371,389.4497677765604,19.19495353362
Wisconsin,1998,95.47896662425651,3.60678132427648,468.3858954518814,17.69358802257
Arkansas,1998,78.48556868008203,5.859747583964541,343.67883910345864,25.65912792586
Utah,1998,24.569685303054023,2.306535803625938,176.6002940297756,16.57875939745
Ohio,1998,277.95442828344375,4.82354261026213,1287.1762948527416,22.33729371927
Delaware,1998,21.44446407487808,5.476159123290333,100.93451350224014,25.77511170436
Massachusetts,1998,124.09255413851912,3.819980251538405,605.46123814493,18.63810434753
South Carolina,1998,106.40272773723838,5.299316062121831,478.77024079624135,23.84482880347
Idaho,1998,19.920263395663945,3.242371417491745,93.09240018182471,15.15241699067
Montana,1998,16.86143405385251,3.779744814610181,71.74234740757153,16.0821294758
Vermont,1998,12.175472102747207,4.000054995735729,54.67283559590586,17.96187838228
New Jersey,1998,212.71902352276587,4.975227515334535,673.9150998346632,15.76201738881
Missouri,1999,140.0119019332983,4.95632502754756,600.9079485646097,21.27172807167
Hawaii,1999,21.99370774854813,3.66728385244932,138.2554122154814,23.05304073911
Alaska,1999,7.51889927814678,2.498212002562765,45.5910788468672,15.1479859181
Texas,1999,449.69223707604056,4.343642746578374,2217.382275589276,21.41801802134
New Hampshire,1999,24.801576249256,4.007166644191686,117.0780389019176,18.91618530774
Utah,1999,25.83110567463536,2.3659981556845957,182.86918104023755,16.74988870095
Iowa,1999,60.45228155399617,4.126669724638775,274.8502867253554,18.76217618064
Connecticut,1999,66.60808288540784,3.821212279839151,309.84986910562856,17.77565234492
West Virginia,1999,58.127821234706985,6.312989391286666,227.86426455216227,24.74726652772
North Dakota,1999,12.08248783136628,3.81201477395941,52.06717386564452,16.427149671840002
Maryland,1999,118.3599835417001,4.333355065286325,530.800971513908,19.43350285916
Rhode Island,1999,20.902951190693276,3.875705568985554,94.40544337757484,17.504116969080002
Alaska,2000,7.629028548821666,2.508093495909907,45.27659831632261,14.88498057483
North Dakota,2000,11.9755486870486,3.7831469780990568,50.08994159008184,15.823710137349998
Maryland,2000,121.41063696399458,4.40868131144684,537.6189194837949,19.52209907037
South Carolina,1999,107.10633140755894,5.266997298029723,456.592907034965,22.45314143476
Montana,1999,17.223111941935795,3.8206760096654704,70.45262360935098,15.62880446633
Rhode Island,2000,21.422521764518613,3.9770515004107097,93.0096899423716,17.267076724389998
Connecticut,2000,68.09647069088892,3.8995035332436463,306.73813860189404,17.56517545069
Arizona,1999,92.890438627479,3.7122276792718103,441.15382012088025,17.63005370699
Arkansas,1999,75.8097189232869,5.599348091630385,310.28785216897705,22.91803369771
Idaho,1999,20.55224444928357,3.264080534724204,93.5228815825018,14.85318151397
New Jersey,1999,230.54880365190888,5.367489791564759,697.5435914862419,16.239763760069998
Vermont,1999,12.695387970206296,4.1524357569599815,54.91918250394055,17.963088462320002
New Mexico,1999,34.5016484262389,3.786715469191734,217.6759781777004,23.89094525727
Delaware,1999,21.87513633253865,5.507895136914482,98.06904382430292,24.69260083002
Missouri,2000,135.0587598662824,4.754393029595599,580.1457201971056,20.42252402573
Ohio,1999,279.9442136745281,4.855970202370655,1265.0807495792317,21.9443522083
Wisconsin,1999,95.8627556367738,3.6009511576694697,445.793950650003,16.7456300626
Kansas,1999,57.554703499759285,4.301223528027902,254.37993422577264,19.01052201849
Kentucky,1999,114.38233671083955,5.597026357776789,404.8278031630926,19.80928130881
Texas,2000,479.2673929331529,4.541132139105209,2284.2361678492,21.64348843271
Hawaii,2000,23.306047726930544,3.853130941917277,144.60191468260305,23.90667513652
Massachusetts,1999,119.379248536701,3.6687112034191696,564.9538747411082,17.36191704239
New Hampshire,2000,24.99027480162665,4.012358460724426,112.27379700484605,18.02632115516
Utah,2000,26.76444758857932,2.3939753225217726,188.4457750132586,16.85573870045
Hawaii,2001,22.817538041083484,3.737135914941432,134.63138033745278,22.0503967532
Iowa,2000,61.68340767424979,4.199472773167263,270.77460239567,18.43462631686
Texas,2001,480.5498550514409,4.465800811660729,2228.981860343373,20.71416502671
West Virginia,2000,59.86999077763818,6.505212213330345,229.3756689351748,24.92296029474
New Hampshire,2001,24.627789297638323,3.927342951552541,108.17353497969158,17.25021133698
Utah,2001,26.878085479681104,2.35066282448392,185.1077627566196,16.18887389744
Alaska,2001,7.856456197519877,2.5551494400945978,46.11946066208653,14.99939809062
Iowa,2001,57.689123163366666,3.916241227580607,249.9178380886117,16.96573786117
West Virginia,2001,59.29829244657197,6.4456313597954455,233.44823050638144,25.37545641464
North Dakota,2001,11.579289323762469,3.659751162684311,48.45727121169099,15.315409236170002
Maryland,2001,122.86226622502518,4.423314557433335,525.7773357790638,18.92915225135
Connecticut,2001,69.48432178349813,3.968824039122013,306.2122190196668,17.49031126337
Connecticut,2003,65.35967889629812,3.7047585211325247,278.00076347874483,15.75781452374
Rhode Island,2003,19.91205008268665,3.714757213829219,82.50336706218775,15.39168376368
Rhode Island,2001,20.45005979451277,3.803184570043267,87.84849288161703,16.33755773753
Missouri,2003,140.50001472194634,4.858020870521196,577.7173983669442,19.97553654413
Missouri,2001,134.01156673647523,4.69062334365608,565.724827349282,19.80129138008
Texas,2003,481.0452330912801,4.297971273451752,2233.481680538292,19.95537933313
Alaska,2003,7.99146204109254,2.5409625250843235,43.89801258067666,13.95779699879
Hawaii,2003,22.29047399565604,3.5740402868617296,123.5489883084314,19.80976544964
Utah,2003,27.602192153394626,2.313515583727562,184.3062900779244,15.44788442543
Iowa,2004,55.73674991083197,3.743244769251065,237.50376906109145,15.95060247749
Alaska,2004,8.047204075138017,2.5295009513664186,44.748434103105375,14.06590482595
West Virginia,2004,56.273096605010345,6.110335479812948,210.3251663995222,22.83786398977
New Hampshire,2003,24.22343281608981,3.805912903305673,106.48039865078984,16.7298799576
Iowa,2003,61.42534758654427,4.141779197611415,258.5057165273299,17.43048499103
North Dakota,2004,10.734870499319284,3.3726873747567376,42.6986660495224,13.41508981531
West Virginia,2003,58.63474092931022,6.371054792711923,224.9451640053801,24.44178898925
Maryland,2004,117.02183460022452,4.10087073768084,491.3679408138616,17.21931993975
Connecticut,2004,65.86479798740972,3.71529804541116,285.58441064652294,16.10923034908
Rhode Island,2004,19.09719226808782,3.565111306227514,76.61523927161737,14.30272324445
Maryland,2003,115.97243006267756,4.101257100586923,495.7939105731695,17.533290412790002
North Dakota,2003,11.236406240631014,3.5423526842430206,45.10921242493176,14.22098278537
Missouri,2005,136.0824406694086,4.640410786229232,537.1057296506013,18.31530364208
Missouri,2004,133.1091532374122,4.571570784211235,550.7757632351033,18.91613256202
Texas,2005,474.70949835945976,4.074370537669897,2117.970429480022,18.17826765074
Texas,2004,474.3401032900389,4.154083811294639,2204.503873846896,19.306176709
Hawaii,2005,22.401261945466704,3.509446339297305,125.91850151635552,19.72675580831
Hawaii,2004,22.270209398185763,3.5301526772143275,125.728322776195,19.92977108182
Utah,2005,26.69436413054611,2.147823822675495,173.80823702110422,13.98458004938
Utah,2004,26.762704396965823,2.1975925514857964,176.461461588223,14.48995541924
New Hampshire,2005,24.615638540206596,3.808532435039669,106.6678757116424,16.50365737053
New Hampshire,2004,24.48889730656364,3.818128153968915,107.03149387830663,16.68756069423
Iowa,2005,57.75772497968415,3.861331652292521,238.8110561439054,15.965460729799998
Alaska,2005,8.132443660933653,2.52667442865067,43.91954615980112,13.64539354056
West Virginia,2005,56.08195707450355,6.083830685646698,212.3881666757051,23.04009547978
North Dakota,2005,10.734856723599988,3.355950499614578,42.1569887776892,13.17919476649
Maryland,2005,109.83123484326664,3.8131606210502382,456.7296092463073,15.8569041214
Connecticut,2005,63.726255202014045,3.5758102935377254,270.62472107288545,15.18530565197
Rhode Island,2005,19.0471562601724,3.5560831623602,72.70187636338669,13.5733604994
Alabama,1995,134.2447008319134,6.067275443954358,630.9614860687092,28.51670946251
Indiana,1995,156.61317471451477,5.272674503079847,779.0763039173266,26.22905621514
Washington,1995,94.52525098889105,3.452972270211285,612.8529530022489,22.38729048899
Colorado,1995,65.19511202281491,3.4246166700448857,362.82176003036346,19.05856756899
North Carolina,1995,185.54276776202283,4.919595444687606,886.2266078311296,23.49795917908
Maine,1995,31.14196564026013,4.813820913400155,150.6137443587565,23.28136896735
Florida,1995,390.525729906509,5.191837355682615,1572.5878876049965,20.90674164264
Pennsylvania,1995,327.9476914859709,5.212455602802474,1490.5192545557395,23.6905629806
Georgia,1995,178.96915593347288,4.734519677364185,863.3712261957551,22.83995830439
Minnesota,1995,76.07195171971998,3.2225212836885646,409.0606118021398,17.32841734766
Mississippi,1995,84.68836590688899,5.992884200717891,380.6545841775808,26.9366260527
Tennessee,1995,155.97308992843102,5.704342882241765,716.7212855977969,26.21236756883
Alaska,2006,8.510817001879305,2.613927710650782,43.97275040642844,13.50535333746
Nevada,1995,36.47713496422217,4.65219458500578,184.052779677272,23.47359094429
North Dakota,2006,11.016871943804288,3.422536544133944,41.73238466663002,12.964715603839998
Kentucky,2000,109.22363934469212,5.306004945277187,388.680434489467,18.88181276422
Arizona,2000,101.25157309198384,3.9349536944018975,477.8994494376328,18.57267148243
Arkansas,2000,77.95681765806992,5.698861870943386,314.93780108190094,23.02283597794
Maryland,2006,117.68007249488686,4.047400759463194,481.8738554052898,16.57321045937
Texas,2007,509.53294263216907,4.201033909786939,2225.9517632052475,18.35268744444
Ohio,2000,276.3042297369572,4.790639611267867,1194.437118357611,20.70948308616
Hawaii,2007,23.76069148947745,3.6335923604715834,127.03780647252304,19.42719568132
Rhode Island,2006,19.141372456762586,3.5719363339007177,72.556814879577,13.53969387126
Massachusetts,2000,123.14862998344208,3.778199085988719,568.0245832767114,17.42699014713
Colorado,1997,62.31856501369897,3.1159366675344327,337.76682413953523,16.888386826319998
Utah,2007,29.320967169872045,2.2646089539506877,192.4835976165361,14.86649727908
Alabama,1997,129.75249396908987,5.784142672024514,584.1258038605262,26.039322132370003
Connecticut,2006,66.34594812926167,3.702768423356107,279.8887567145172,15.62059597664
Pennsylvania,1997,344.7986996031197,5.485935802348564,1542.9909752334474,24.54982992533
Florida,1997,399.1802168874245,5.134156027230277,1668.5733642363527,21.46077293526
Minnesota,1997,72.28145392205647,3.019007403450459,365.9774912414067,15.28592322929
Georgia,1997,178.1655923807933,4.522364555986366,844.9034794388629,21.44612490877
Mississippi,1997,85.39883933305465,5.955122018182759,366.9388102509297,25.58776448622
Tennessee,1997,154.93090384896712,5.526538294398423,704.0917311601173,25.11564715854
Indiana,1997,146.76417928137735,4.894067106694874,689.1684645960528,22.98133461493
Nevada,1997,38.20994248327829,4.407755725579045,185.0293564034021,21.34429292701
Washington,1997,92.80585718040004,3.282572173227595,571.6609052321661,20.21982488012
Maine,1997,29.5393736785388,4.56879493097478,137.37141431696256,21.24695764447
North Carolina,1997,179.8016114547851,4.61158459755686,828.4423951151192,21.24804198563
Texas,2006,498.62822925291135,4.194124379032881,2161.1412075015974,18.17806231808
New Hampshire,2007,25.832110337554155,3.936318790329658,109.23156402150894,16.64479797958
Delaware,2000,21.152370982084413,5.251000321006772,94.15236115483148,23.37298636953
Utah,2006,28.523716932430517,2.2485884326891457,184.7899822272652,14.56740779952
Missouri,2006,139.33415213490224,4.717062746216894,562.6027184991102,19.046531548
West Virginia,2007,58.917533866018175,6.376161637285208,214.96011462006,23.26337079049
Iowa,2007,59.29563787407374,3.924780821828454,248.23286565650164,16.43054405697
Alaska,2007,9.08552461528533,2.7588318630274484,44.97353912833689,13.656276108880002
South Carolina,2000,104.40118379123392,5.065984214748543,431.7194493451027,20.94884211232
Montana,2001,16.907694708228377,3.683535529534688,69.82099875299274,15.2113066892
Montana,2000,17.133855876192904,3.764523569454816,71.18470661563681,15.64017508817
Hawaii,2006,23.20946283709321,3.592735284281169,130.27236525117425,20.16565943338
Idaho,2001,21.418085730407043,3.2492325497684647,93.82874082833958,14.23429724956
Vermont,2001,12.226870012526806,3.9621613992311326,52.40498475769525,16.98202463275
North Dakota,2007,11.39771780863166,3.514608061198784,43.53376595835297,13.42410185446
Idaho,2000,20.69272318677169,3.2095804986259124,92.2795763785093,14.31318275959
New Jersey,2001,229.5019336635817,5.298996489550262,696.348483965189,16.07807007606
Vermont,2000,12.56526585627674,4.09138510048408,53.89934107067741,17.55020255877
New Jersey,2000,225.75210097845672,5.233253752902357,681.1555798885794,15.79015202654
West Virginia,2006,55.728408484313526,6.038496525719053,206.2397076013969,22.3472694033
Arizona,2001,100.96261705831198,3.821001848178265,477.5433761919818,18.07296775955
New Hampshire,2006,24.994543932177667,3.837701534827082,107.16168474094448,16.45377339634
New Mexico,2001,34.78193903146642,3.704538971870084,216.61189412772532,23.07080128111
Kansas,2001,59.50024072112236,4.401023297142203,253.0216162980746,18.71511803166
Maryland,2007,119.95994199570082,4.087183010492893,490.8845529931906,16.72504147408
Connecticut,2007,64.06229987665404,3.556128586332996,272.7788533707672,15.14208325468
New Mexico,2000,34.22792659810044,3.6995673757687846,217.5105306146685,23.50989215317
Iowa,2006,59.9428748123874,3.98809061321909,246.3630973394281,16.39091149728
Arkansas,2001,77.0153220994058,5.575981825041553,313.7520365551641,22.71594282425
Kansas,2000,56.631337836204594,4.2106575891512,243.4449787993704,18.10063979924
Wisconsin,2001,95.17052514744212,3.532624796886909,416.68820187503405,15.4670059058
Kentucky,2001,110.47863104539552,5.329339577738983,398.0741199507749,19.20255656911
Massachusetts,2003,113.9091658059402,3.47568705599358,509.6134080615822,15.54972958873
Wisconsin,2000,97.66932801390654,3.647318189416088,438.95218802643575,16.39202738698
Delaware,2003,20.12035486891633,4.782246874249234,85.74773157137743,20.38069526868
Rhode Island,2007,19.08675763755545,3.557919691989172,73.91147658103132,13.77767261392
Maryland,2008,120.04834556003918,4.052697800594736,482.89298315451776,16.30192670813
Missouri,2007,139.30883221807466,4.681875734051018,543.8646116465026,18.27814135927
Ohio,2001,273.5651243135028,4.741186853226744,1157.5180847304257,20.06107152535
South Carolina,2003,106.72418936155084,4.965261637850749,416.2833172206072,19.36726432721
Connecticut,2008,64.51378221360287,3.5632293506728208,276.9960369151221,15.29906284967
Delaware,2001,21.76167734174749,5.326042231598028,95.00738711969524,23.25249787352
Montana,2003,17.329656499473074,3.7212433351868097,71.88264074836773,15.435551062920002
Massachusetts,2001,121.01708775576564,3.7069451321230096,545.0804862929978,16.696678896759998
Idaho,2003,20.95165750823779,3.0508292358983877,86.43869752782051,12.58657962632
Rhode Island,2008,19.097781985771963,3.554340601140578,73.55691769722054,13.68987975989
Vermont,2003,11.934499124392218,3.829322919933359,48.7233565110963,15.633455906219998
Missouri,2008,142.60358939147642,4.7593797143996746,561.0097322497452,18.72364048229
New Jersey,2003,217.7577212388824,4.990251760911095,634.2996475199524,14.53594809393
Arizona,2003,98.8435540715002,3.559313219424561,442.7347662009867,15.94268559888
South Carolina,2001,105.04702533536378,5.027522606568585,432.8834683671941,20.71768730507
New Mexico,2003,34.91462053478886,3.6170315177412258,208.36744070605627,21.58613179123
New Mexico,2004,34.927396567460434,3.571418377895584,206.2463500879765,21.08923302243
Kansas,2003,56.06255961683962,4.101766767941887,231.89816361298224,16.96662063871
Kansas,2004,54.5846700444345,3.9697328185867806,229.753723716761,16.709103425709998
Arkansas,2003,77.23032743550071,5.494017791142731,301.68464990056924,21.46126902352
